timestamp,machine_id,mold_id,material_code,shift,ambient_temp_c,ambient_humidity_pct,resin_moisture_pct,barrel_zone1_temp_c,barrel_zone2_temp_c,barrel_zone3_temp_c,mold_temp_c,injection_pressure_mpa,holding_pressure_mpa,injection_speed_mm_s,cushion_mm,fill_time_s,holding_time_s,cooling_time_s,cycle_time_s,screw_rpm,back_pressure_mpa,clamping_force_kn,peak_cavity_pressure_mpa,cavity_pressure_integral,hydraulic_oil_temp_c,screw_torque_nm,defect_label
2026-04-02T17:54:54,IMM-03,MD-B07,PP-GF20,EVENING,20.53,28.18,0.118,207.05,212.77,215.76,71.07,89.18,53.65,80.41,3.26,1.232,7.28,16.8,33.71,66.5,6.31,826,68.38,86.44,45.78,48.29,0
2026-04-02T17:55:36,IMM-04,MD-B07,PA6-GF30,DAY,26.13,52.79,0.166,224.01,227.71,234.92,73.67,95.03,54.55,71.8,4,1.127,7.9,15.03,32.56,84.4,8.85,810.2,74.78,86.37,41.82,55.98,0
2026-04-02T17:56:18,IMM-02,MD-B07,PA6-GF30,NIGHT,22.76,38.28,0.225,227.73,234.08,242.69,73.23,104.33,59.87,75.98,1.81,1.228,7.58,20.07,37.46,91.1,8.53,771.4,76.65,98.65,41.76,52.63,1
2026-04-02T17:57:00,IMM-04,MD-B07,PP-GF20,DAY,21.29,54.85,0.101,216.77,221.1,225.91,73.34,79.01,45.86,64.67,4.65,1.057,8.44,16.36,34.2,85.8,8.07,837.5,53.42,54.46,44.61,34.28,0
2026-04-02T17:57:42,IMM-02,MD-C03,ABS,EVENING,23.16,34.02,0.138,200.81,209.56,215.54,69.04,92.8,57.76,82.39,4.81,1.455,7.18,20.28,37.42,93.6,9.4,845.2,70.31,96.47,40.81,40.7,0
2026-04-02T17:58:24,IMM-02,MD-A12,ABS,EVENING,26.54,32.93,0.098,207.67,213.58,220.49,75.61,96.48,53.25,87.8,3.48,1.249,7.36,15.88,33.68,94.6,7.49,784.9,64.76,83.2,39.56,46.2,0
2026-04-02T17:59:06,IMM-04,MD-C03,ABS,DAY,20.81,53.94,0.154,206.83,214.69,219.83,63.08,96.18,52.75,78.79,5.89,1.443,6.86,19.22,36.44,82.3,6.87,880.7,72.53,100.33,50.38,45.59,1
2026-04-02T17:59:48,IMM-02,MD-B07,PP-GF20,DAY,22.49,38.59,0.121,219.35,224.36,229.32,73.37,78.51,40.39,76.86,2.48,1.264,7.28,19,35.4,67.3,8.89,816.9,53.12,71.44,47.9,34.68,0
2026-04-02T18:00:30,IMM-04,MD-C03,PP-GF20,NIGHT,30.25,78.83,0.102,212.04,217.27,223.19,68.59,102.63,58.46,77.79,2.48,1.25,8.04,20.42,38.47,84.7,6.98,824.9,79.38,91.66,48.42,50.06,1
2026-04-02T18:01:12,IMM-01,MD-A12,ABS,DAY,26.26,41.19,0.136,204.58,215.6,220,68.09,92.77,52.47,77.91,4.89,1.222,7.03,21.38,39.26,84.2,9.23,793.5,70.66,96.74,43.07,40.43,0
2026-04-02T18:01:54,IMM-01,MD-B07,PA6-GF30,EVENING,23.98,46.79,0.231,234.99,246.8,249.65,81.9,93.95,51.49,70.15,4.38,1.256,7.19,16.57,34.17,79.3,8.88,786.8,75.31,82.92,39.93,55.91,0
2026-04-02T18:02:36,IMM-02,MD-A12,PA6-GF30,EVENING,20.47,44.04,0.124,232.69,238.98,244.14,74.55,110.46,65.2,70.2,5.52,1.198,7.82,18.85,36.31,65.2,8.12,861.8,88.33,105.95,46.11,49.27,0
2026-04-02T18:03:18,IMM-03,MD-A12,PA6-GF30,EVENING,21.47,38.05,0.155,225.73,233.28,238.26,73.61,101.24,59.96,68.08,4.49,1.114,8.44,19.77,38.4,80.3,9.01,796.8,81.47,91.42,46.72,55.56,0
2026-04-02T18:04:00,IMM-03,MD-B07,ABS,DAY,25.84,36.25,0.132,223.7,230.44,236.73,71.05,93.34,49.71,76.91,3.95,1.142,7.54,17.73,35.16,78.4,10.7,786.9,64.2,68.39,44.53,33.08,0
2026-04-02T18:04:42,IMM-03,MD-A12,ABS,EVENING,25.97,49.94,0.096,208.55,219.14,226.83,68.89,103.49,61.28,66.29,4.3,1.379,8.95,15.72,34.46,86.6,5.91,786.9,75.83,108.44,46.1,40.12,0
2026-04-02T18:05:24,IMM-02,MD-A12,PP-GF20,EVENING,28.06,35.71,0.115,205.69,213.04,219.73,70.51,91.75,54.05,83.74,3.05,1.13,8.16,21.47,39.39,74.5,8.96,829,64.35,73.62,45.47,40.22,0
2026-04-02T18:06:06,IMM-03,MD-A12,PA6-GF30,DAY,26.6,52.22,0.174,234.23,241.53,248.3,77,95.4,58.17,72.16,4.24,1.14,7.09,18.83,36.09,79.2,6.92,862.9,75.53,84.96,47.04,47.83,0
2026-04-02T18:06:48,IMM-02,MD-C03,PP-GF20,EVENING,22.63,29.41,0.128,224.62,233.05,238.81,70.56,92.76,48.72,75.36,4.62,1.017,9.17,20.35,38.03,87,8.38,848.5,68.78,69.44,40.51,41.53,0
2026-04-02T18:07:30,IMM-02,MD-C03,ABS,EVENING,29.39,39.96,0.131,202.2,209.56,213.69,70.03,104.91,59.5,67.75,2.95,1.236,8.2,17.17,34.35,74.5,7.57,842.7,,87.53,42.83,42.79,0
2026-04-02T18:08:12,IMM-01,MD-A12,PA6-GF30,EVENING,32.1,49.49,0.103,234.65,239.63,243.27,76.1,102.73,64,72.26,5.8,1.189,8.11,19.82,38.12,76.8,11.23,810,80.33,91.53,48.89,54.77,1
2026-04-02T18:08:54,IMM-04,MD-C03,ABS,DAY,23.21,29.89,0.045,215.47,227.34,233.4,63.12,99.16,59.38,68.87,3.96,1.322,9.23,19.17,37.64,77.6,8.41,873.8,75,102.93,45.62,45.34,0
2026-04-02T18:09:36,IMM-01,MD-B07,PP-GF20,NIGHT,21.65,47.44,0.071,213.08,220.6,228.31,65.53,91.45,47.6,73.25,3.53,1.23,8.76,17.26,35.88,80.7,5.94,795.1,72.22,79.42,49.88,43.22,1
2026-04-02T18:10:18,IMM-04,MD-B07,PP-GF20,EVENING,25.17,48.41,0.125,207.28,214.12,220.49,71.51,97.41,52.83,78.59,3.85,1.099,7.62,17.19,34.86,77.4,7.45,800.4,78.06,90.05,46.25,39.26,0
2026-04-02T18:11:00,IMM-04,MD-B07,ABS,EVENING,30.15,65.7,0.16,203.52,209.18,211.44,65.6,84.57,47.52,80.67,3.09,1.143,8.1,18.2,35.95,89.4,6.87,885.7,61.86,74.76,43.15,43.28,0
2026-04-02T18:11:42,IMM-01,MD-C03,PP-GF20,EVENING,24.25,48.31,0.133,213.48,217.45,218.58,65.59,94.9,54.44,73,3.55,1.354,8.23,18.64,37.16,80.7,8.47,865.8,74.58,104,43.57,44.8,0
2026-04-02T18:12:24,IMM-01,MD-A12,PA6-GF30,DAY,26.67,50.14,0.164,224.88,233.67,236.68,76.92,112.64,66.82,85.49,4.62,1.277,7.69,17.25,33.71,82.7,8.31,823.9,87.75,119.16,42.21,42.11,1
2026-04-02T18:13:06,IMM-02,MD-B07,PP-GF20,NIGHT,28.63,53.34,0.138,211.97,221.64,229.93,70.17,92.4,59.78,64.82,3.53,1.076,7.88,16.83,32.37,75.9,7.74,791.3,71.07,74.46,49.82,45.22,0
2026-04-02T18:13:48,IMM-03,MD-B07,ABS,EVENING,24.88,35.36,0.173,212.47,218.45,227.8,65.72,94.07,49.35,74.67,3.82,0.972,7.79,20.36,37.4,82,8.55,814.2,74.16,83.15,46.22,40.47,0
2026-04-02T18:14:30,IMM-04,MD-C03,ABS,DAY,26.24,63.65,0.105,210.59,219.52,221.63,69.65,94.55,53.76,82.82,4.42,1.405,7.34,17.26,34.25,70.8,7.64,811.3,78.88,116.28,49.25,41.67,0
2026-04-02T18:15:12,IMM-01,MD-B07,PP-GF20,EVENING,23.55,58.88,0.082,216.63,222.59,225.94,67.79,99.98,55.82,69.67,3.58,1.382,7.55,18.95,36.27,83.9,6.13,787.1,75.24,105.72,44.52,44.27,0
2026-04-02T18:15:54,IMM-01,MD-A12,PP-GF20,DAY,22.92,46.65,0.073,219.5,230.56,231.48,68.66,99.17,58.54,74.17,4.62,1.107,7.43,17.01,34.19,71.1,8.7,739.5,72,78.15,44.08,42.92,0
2026-04-02T18:16:36,IMM-03,MD-C03,PP-GF20,DAY,28.06,47.94,0.074,213.45,222.12,225.59,74.6,93.05,52.5,78.76,4.57,1.116,8.62,18.96,37.09,73.1,7.63,861,72.67,82.97,46.82,47.47,0
2026-04-02T18:17:18,IMM-01,MD-C03,PP-GF20,EVENING,26.64,47.91,,219.06,227.98,236.57,71.92,93.32,55.36,68.42,3.8,1.265,8.75,17.39,34.94,89.1,9,864,66.37,80.4,44.53,44.2,0
2026-04-02T18:18:00,IMM-04,MD-B07,ABS,NIGHT,19.41,41.18,0.152,207.9,217.93,224.01,69.36,101.13,63.74,70.95,3.69,1.379,8.46,18.53,36.82,91.7,9.97,809.8,77.82,103.52,44.6,47.6,0
2026-04-02T18:18:42,IMM-04,MD-B07,ABS,DAY,24.68,41.21,0.153,218.83,225.39,230.8,73.22,105.57,61.64,74.89,3.48,1.392,7.96,18.01,35.16,89.5,9.75,826.9,80.48,106.46,48.07,36.89,0
2026-04-02T18:19:24,IMM-01,MD-A12,PP-GF20,NIGHT,20.39,34.81,0.114,216.87,225.16,229.46,59.83,95.5,56.75,71.29,3.42,1.368,8.1,18.14,35.48,80.1,8.09,804.6,65.98,90.46,45.3,34.08,0
2026-04-02T18:20:06,IMM-03,MD-A12,PA6-GF30,NIGHT,23.42,75.98,0.151,231.2,235.03,242.46,76.77,108.78,67.68,64.31,4.84,1.335,7.19,21.12,38.78,78.1,8.78,828.5,83.34,114.75,52.48,50.58,1
2026-04-02T18:20:48,IMM-02,MD-C03,ABS,DAY,24.9,49.94,0.085,207.9,218.6,224.24,66.12,104.34,55.27,82.88,3.18,1.385,7.33,19.72,37.57,60.1,9.3,864.6,81.26,102.09,42.08,39.31,0
2026-04-02T18:21:30,IMM-04,MD-B07,ABS,DAY,26.49,53.88,0.19,208.87,216.53,222.82,69.41,96.61,55.86,75.89,4.36,1.214,8.16,19.29,35.58,74.8,8.43,828,73.07,85.19,42.68,37.16,0
2026-04-02T18:22:12,IMM-01,MD-C03,PP-GF20,DAY,19.1,51.65,0.106,217.16,224.18,229.07,70.32,92.19,53.97,78.53,4.85,1.275,6.8,17.71,35.83,89.6,7.69,836.4,71.17,91.38,47.72,42.49,0
2026-04-02T18:22:54,IMM-01,MD-B07,ABS,DAY,17.51,52.71,0.109,212.13,220.86,226.89,69.27,86.15,52.46,63.02,5.34,1.357,7.52,19.29,36.31,83.1,6.53,859.6,65.77,92.92,45.86,50.65,0
2026-04-02T18:23:36,IMM-01,MD-B07,ABS,DAY,21.78,46.08,0.137,211.37,220.93,228.54,65.17,96.86,57.25,67.26,3.15,1.025,7.84,18.29,34.8,94.2,10.04,826.4,67.9,73.25,48.52,45.51,0
2026-04-02T18:24:18,IMM-01,MD-A12,PP-GF20,DAY,26.04,67.25,0.153,215.16,223.08,229.34,72.88,90.81,54.63,65.26,4.31,1.409,6.27,18.03,34.44,60,6.84,759,69.05,101.17,43.23,44.29,0
2026-04-02T18:25:00,IMM-01,MD-C03,ABS,DAY,23.52,54.27,0.122,208.68,211.66,217.42,73.21,101.25,60.53,70.77,5.34,1.301,8.06,18.82,36.74,84,7.53,863.5,75.15,95.23,49.74,47.25,0
2026-04-02T18:25:42,IMM-02,MD-C03,ABS,EVENING,24.38,54.95,0.125,202.29,212.53,216.6,70,100.34,57.24,74.42,2.48,1.259,8.1,21.39,39.89,80.2,6.66,856,73.15,100.02,46.12,40.65,0
2026-04-02T18:26:24,IMM-04,MD-B07,PA6-GF30,EVENING,24.35,64.41,0.186,225.85,234.76,240.65,72.86,92.13,52.79,84.39,3.95,1.316,8.25,17.64,35.05,75.2,8.13,777.1,63.98,84.25,52.5,52.17,1
2026-04-02T18:27:06,IMM-01,MD-B07,PP-GF20,NIGHT,14.62,49.67,0.172,210.71,217.9,224.12,67.84,90.82,53.02,65.8,5.63,1.177,7.64,18.73,35.92,78.5,9.24,815.9,65.13,78.1,46.83,39.13,0
2026-04-02T18:27:48,IMM-01,MD-A12,PP-GF20,DAY,26.97,49.1,0.206,209.94,214.74,222.64,73.06,85.34,49.44,69.03,3.64,1.31,8.24,17.9,36.46,76.9,10.05,831.6,56.87,78.79,43.8,33.65,1
2026-04-02T18:28:30,IMM-03,MD-A12,ABS,EVENING,21.88,63.48,0.165,210.09,219.53,221.47,70.68,89.68,45.94,70.25,4.98,1.245,8,20.65,40.11,84.8,9.21,776,70.06,92.71,41.05,41.8,0
2026-04-02T18:29:12,IMM-04,MD-B07,ABS,EVENING,23.52,39.12,0.077,216.58,223.73,230.4,71.08,91.09,49.86,76.34,3.48,1.339,6.54,19.49,35.87,93.2,9.47,826.5,71.45,95.79,51.11,42.08,0
2026-04-02T18:29:54,IMM-02,MD-B07,PA6-GF30,NIGHT,26.54,62.46,0.186,222.76,231.53,234.37,78.02,90.25,52.24,80.93,4.13,1.081,6.86,15.55,30.17,97.5,7.52,802.1,69.88,70.73,46.74,52.54,0
2026-04-02T18:30:36,IMM-03,MD-C03,PP-GF20,EVENING,24.11,69.88,0.169,217.01,224.12,229.25,65.04,98.8,58.93,64.53,3.29,1.278,8.43,18,34.63,87.3,9.58,851.3,69.39,89.15,45.2,40.78,0
2026-04-02T18:31:18,IMM-02,MD-A12,PP-GF20,EVENING,26.85,59.69,0.172,210.49,214.88,220.69,65.24,85.41,48.45,80.02,4.58,1.071,7.12,17.83,34.89,83.5,7.44,846.1,66.7,62.08,43.68,47.17,0
2026-04-02T18:32:00,IMM-02,MD-C03,ABS,EVENING,23.82,65.28,0.088,217.04,226.42,234.53,66.62,101.92,60.59,79.29,4.29,1.21,8.46,18.71,36.9,79.8,6.75,852.1,80.68,94.47,45.75,41.79,0
2026-04-02T18:32:42,IMM-01,MD-B07,PA6-GF30,DAY,23.81,56.18,0.219,230.9,237.23,242.11,75.27,95.81,56.41,78.57,4.24,1.369,7.24,17.95,35.35,68.6,5.33,878.3,71.29,105.82,44.68,54.52,0
2026-04-02T18:33:24,IMM-01,MD-B07,PP-GF20,DAY,28.82,44.84,0.074,216.95,223.08,229.62,72.67,107.32,61.49,69.53,4.24,1.07,8.25,19.57,36.05,74,6.85,793.8,90,100.33,48.03,49.08,0
2026-04-02T18:34:06,IMM-04,MD-A12,PA6-GF30,DAY,24.73,39.41,0.124,225.96,234.3,238.57,69.6,97.9,54.85,75.09,4.14,1.236,7.71,16.78,33.97,91.2,8.63,778.1,73.4,103.76,48.55,53.95,0
2026-04-02T18:34:48,IMM-01,MD-A12,PP-GF20,EVENING,29.72,51.36,0.13,217.27,226.44,234.27,67.57,93.32,60.73,91.11,3.45,1.208,6.86,18.93,36.04,88.8,10.17,844.2,75.92,93.71,44.08,39.63,0
2026-04-02T18:35:30,IMM-03,MD-A12,PP-GF20,DAY,19.83,56.87,0.106,208.08,219.11,225.33,68.22,92.15,54.73,74.15,3.63,1.133,7.05,18.71,34.72,76.2,8.74,822.4,66.07,77.66,47.96,41.32,0
2026-04-02T18:36:12,IMM-02,MD-B07,PA6-GF30,EVENING,20.07,44.38,0.192,235.76,248.55,256.01,77.29,100.13,56.51,76.73,4.75,1.407,7.58,17.73,36.28,83.2,9.14,785.3,81.18,117.57,47.24,54.9,0
2026-04-02T18:36:54,IMM-02,MD-B07,PP-GF20,DAY,29.25,22.47,0.118,213.55,215.62,218.92,69.85,88.95,49.39,73.74,4.16,1.248,8.3,17.91,36.36,88.7,8.49,786.2,69.61,87.1,42.46,56.24,0
2026-04-02T18:37:36,IMM-02,MD-A12,PA6-GF30,EVENING,29.31,47.73,0.184,225.85,233.76,240.43,73.74,104.18,59.33,70.29,4.95,1.011,8.1,19.42,36.29,86.2,6.58,739.9,83.06,89.95,44.01,46.19,0
2026-04-02T18:38:18,IMM-02,MD-B07,PA6-GF30,NIGHT,23.19,48.35,0.214,224.1,229.37,232.57,75.15,96.06,54.64,77.12,4.78,1.144,7.66,17.62,34.1,82.5,7.9,843.8,72.22,81.13,47.78,47.12,0
2026-04-02T18:39:00,IMM-04,MD-A12,ABS,DAY,27.09,51.42,0.082,212.7,221.01,229.16,71.89,98.73,54.89,84.03,2.54,1.408,8.46,18.1,36.43,95.8,9.95,873.1,73.19,104.94,42.9,43.91,0
2026-04-02T18:39:42,IMM-04,MD-A12,ABS,NIGHT,28.58,48.14,0.106,200.11,206.26,213.36,72,92.28,45.81,69.74,4.16,1.366,8.47,17.78,35.98,68.6,9.23,772.2,65.87,94.49,45.21,45.65,0
2026-04-02T18:40:24,IMM-02,MD-A12,PA6-GF30,EVENING,27.52,45.62,0.148,237.14,241.84,246.2,83.06,94.81,54.28,74.61,3.68,1.218,7.91,15.19,33.19,69.6,7.79,835.3,68.01,78.35,48.91,56.09,1
2026-04-02T18:41:06,IMM-03,MD-B07,PP-GF20,EVENING,19.99,53.09,0.126,220.91,225.12,228.83,69.96,92.24,55.74,75.47,4.7,1.13,7.22,18.46,35.89,69.4,10.38,853.9,78.73,87.5,45.86,42.74,0
2026-04-02T18:41:48,IMM-01,MD-C03,PA6-GF30,NIGHT,28.76,43.54,0.163,233.46,239.39,246.85,84.08,101.24,63.55,70.4,4.52,1.123,6.82,19.24,35.8,78.1,7.7,858.4,74.1,82.3,44.74,57,0
2026-04-02T18:42:30,IMM-04,MD-A12,ABS,EVENING,26.6,66.81,0.133,208.71,212.56,213.13,70.1,92.42,50.44,72.81,3.18,1.111,7.8,20.01,38.62,69.4,7.52,850.5,68.36,70.02,44.36,43.45,0
2026-04-02T18:43:12,IMM-04,MD-B07,PP-GF20,NIGHT,29.68,56.35,0.139,217.39,221.83,226.33,65.46,93.24,52.89,66.26,3.91,1.281,6.95,19.01,35.26,80.1,8.41,913.7,69.39,85.34,44.15,41.96,1
2026-04-02T18:43:54,IMM-03,MD-A12,PP-GF20,EVENING,15.71,49.03,0.128,210.42,220.45,228.1,72.62,99.86,61.27,85.65,2.36,1.316,7.62,18.33,35.67,78.3,9.16,823.6,75.07,99.13,50.49,43.19,0
2026-04-02T18:44:36,IMM-01,MD-B07,PA6-GF30,DAY,26.29,43.3,0.194,224.72,231.81,238.22,76.03,108.48,64.17,62.5,4.32,1.327,7.48,15.32,32.75,85.3,7.56,822.7,75.7,109.99,41.54,48.49,0
2026-04-02T18:45:18,IMM-03,MD-B07,PP-GF20,DAY,23.44,41.23,0.145,213.73,219.58,225.53,65.25,79.63,50.52,72.89,3.92,1.094,8.01,19.61,37.32,83.9,7.86,795.9,57.03,75.53,45.73,44.62,1
2026-04-02T18:46:00,IMM-02,MD-A12,ABS,DAY,25.6,30.64,0.165,214.04,221.4,226.2,63.33,87.23,53.95,65.88,3.52,1.054,8.14,17.8,34.71,72.8,9.7,778.2,63.97,64.33,40.45,43.59,0
2026-04-02T18:46:42,IMM-03,MD-A12,PA6-GF30,NIGHT,20.45,45.03,0.161,227.89,235.87,240.57,72.86,104.73,57.83,64.75,3.67,0.969,7.37,18.82,36.55,79.7,9.85,814.5,74.98,70.97,46.4,48.2,0
2026-04-02T18:47:24,IMM-03,MD-B07,PA6-GF30,EVENING,25.61,38.6,0.205,210.34,212.89,216.86,70.35,104.55,59.08,71.9,3.67,1.477,6.95,16.44,32.78,83.3,7.61,808.4,77.89,120.46,45.21,51.9,1
2026-04-02T18:48:06,IMM-02,MD-C03,ABS,DAY,27.33,36.07,0.072,213.44,216.81,224.28,65.8,100.59,57.52,69.77,3.41,1.322,7.62,19.39,37.45,87.5,9.06,799.6,82.2,107.48,46.55,52.34,0
2026-04-02T18:48:48,IMM-02,MD-B07,PA6-GF30,DAY,23.79,51.88,0.228,234.09,244.15,248.09,75.2,99.05,54.54,74.22,4.78,1.25,7.7,17.5,34.82,89,7.4,839.8,80.53,100.08,44.13,44.44,1
2026-04-02T18:49:30,IMM-02,MD-C03,ABS,EVENING,21.1,56.41,0.174,222.98,231.66,235.31,69.54,90.13,54.44,77.24,3.25,1.117,8.31,19.82,38.71,78.9,8.1,840.5,67.44,79.01,44.91,46.67,0
2026-04-02T18:50:12,IMM-02,MD-B07,PP-GF20,DAY,26.24,44.86,0.104,213.52,218.53,222.2,69.2,103.05,62.6,81.98,5.09,0.951,7.8,18.42,35.83,94.3,7.82,795.3,83.47,77.25,41.59,44.47,0
2026-04-02T18:50:54,IMM-03,MD-B07,ABS,DAY,20.68,39.32,0.177,211.51,221.24,226.82,69.21,104.66,58.69,65.17,4.22,1.348,8.58,19.75,38.75,92.8,9.1,790.8,80.53,105.82,47.12,40.72,1
2026-04-02T18:51:36,IMM-04,MD-A12,ABS,DAY,27.8,58.86,0.213,211.69,219.45,227.51,74.08,79.37,43.9,75.89,3.31,1.306,8.07,19.92,39.09,73.2,6.82,779.7,65.22,91.83,46.35,42.32,0
2026-04-02T18:52:18,IMM-04,MD-C03,ABS,EVENING,29.16,46.75,0.122,209.54,217.85,219.94,70.97,110.41,67.1,69.22,3.94,1.348,6.82,20.35,37.14,86.9,9.17,794.7,85.93,105.43,42.33,48.82,0
2026-04-02T18:53:00,IMM-01,MD-A12,ABS,DAY,32.4,44.56,0.072,214.96,222.78,229.15,65.72,104.26,65.18,78.04,4.1,1.279,7.05,18.24,34.91,93.8,8.06,831.3,77.86,95.86,50.89,41.21,0
2026-04-02T18:53:42,IMM-03,MD-B07,PP-GF20,EVENING,22.88,53.36,0.142,212.16,223.57,229.67,66.2,101.48,61.79,66.8,4.85,1.017,7.98,18,35.04,78.2,9.5,894.8,76.94,84.35,48.51,42.5,0
2026-04-02T18:54:24,IMM-03,MD-A12,ABS,DAY,32.82,24.21,0.129,211.7,218.81,222.45,65.25,103.06,65.59,70.81,3.95,1.223,8.21,18.4,36.59,95,7.41,812.9,78.71,92.88,45.32,46.48,0
2026-04-02T18:55:06,IMM-01,MD-B07,ABS,DAY,23.95,30.33,0.086,215.41,222.27,226.78,67.55,99.97,61.49,74.19,3.84,1.291,8.73,20.07,38.24,76.7,9.15,823,78.24,96.74,40.47,44.6,0
2026-04-02T18:55:48,IMM-01,MD-B07,PP-GF20,EVENING,24.02,59.71,0.111,220.71,228.91,235.93,72.24,90.01,47.34,64.88,6.91,1.302,8.09,17.46,35.41,91.7,8.84,766.4,76.06,94.23,44.4,43.34,0
2026-04-02T18:56:30,IMM-02,MD-A12,PA6-GF30,DAY,21,44.86,0.135,220.62,230.24,237.8,80.62,94.21,59.66,65.89,3.94,1.381,6.58,19.97,37.16,78.8,7.81,857.4,70.48,97.67,42.05,47.5,0
2026-04-02T18:57:12,IMM-01,MD-A12,ABS,DAY,20.47,70.02,0.127,217.31,221.67,227.78,70.14,100.29,58.83,77.86,3.88,1.316,8.31,18.15,36.18,85.1,8.18,789.2,73.14,100.82,39.98,45.47,0
2026-04-02T18:57:54,IMM-01,MD-A12,PP-GF20,DAY,24.9,47.53,0.063,214.84,221.1,223.57,70.4,95.06,55.69,64,3.24,1.25,7.7,17.13,33.58,100.2,8.05,837.3,79.73,96.74,46.24,50.83,1
2026-04-02T18:58:36,IMM-03,MD-A12,PA6-GF30,EVENING,27.15,58.7,0.199,229.59,237.06,244.01,74.81,109.08,60.24,74.53,4.58,1.024,7.54,18.87,35.24,72.3,9.06,809.4,83.19,83.59,49.02,54.03,0
2026-04-02T18:59:18,IMM-02,MD-B07,ABS,DAY,26.07,56.91,0.061,220.58,233.1,236.65,67.27,88.3,52.22,67.24,4.91,1.032,6.89,17.26,32.29,69.2,7.44,843.2,73.44,81.08,46.64,44.31,0
2026-04-02T19:00:00,IMM-04,MD-A12,PP-GF20,DAY,31.61,47.33,0.109,216.79,223.76,224.79,66.53,91.37,56.73,78.52,5.31,1.316,7.9,18.19,36.33,83,7.75,788.8,66.68,87.93,51.97,40.27,1
2026-04-02T19:00:42,IMM-02,MD-C03,PP-GF20,EVENING,12.22,38.99,0.095,216.8,223.9,229.19,67.17,103.09,56.4,74.88,2.54,1.307,7.17,18.19,35.88,89.2,9.29,793.3,76.62,100.97,47.93,32.25,1
2026-04-02T19:01:24,IMM-03,MD-A12,ABS,DAY,27.28,38.12,0.029,209.89,216.43,220.89,72.99,84.29,51.32,70.96,4.43,1.064,10.1,20.85,40.66,81.7,9.01,860.4,70.91,81.02,47.36,42.56,0
2026-04-02T19:02:06,IMM-03,MD-A12,PA6-GF30,NIGHT,30.62,67.01,0.15,232.41,236.55,239.42,75.97,106.46,59.89,73.27,4.62,1.173,8.44,17.98,35.08,81.6,9.9,780.4,80.32,94.41,47.08,49,0
2026-04-02T19:02:48,IMM-02,MD-B07,ABS,DAY,16.31,52.34,0.135,215.56,220.25,224.99,70.23,93.85,55.87,69.12,4.64,1.315,6.77,19.04,36.06,80.9,8.55,850.6,69.61,84.57,44.87,41.13,0
2026-04-02T19:03:30,IMM-03,MD-C03,PA6-GF30,DAY,25.47,32.7,0.129,222.64,231.13,237.92,70.79,120.55,72.25,71.92,4.47,1.209,7.01,20.56,38.19,91.1,9.98,902.3,96.01,108.91,43.96,39.06,0
2026-04-02T19:04:12,IMM-03,MD-C03,PA6-GF30,EVENING,19.4,45.47,0.15,234.76,239.92,246.35,73.41,99.72,57.29,69.18,4.33,1.457,7.8,21.7,40.29,89.9,9.69,880.6,70.98,100.36,45.9,51.71,0
2026-04-02T19:04:54,IMM-02,MD-C03,ABS,NIGHT,19.25,50.42,0.091,202.27,209.96,212.87,74.46,99.25,63.57,83.79,4.97,1.207,8.3,19.35,37.25,64.5,6.03,848.6,78.85,89.7,49.64,39.42,0
2026-04-02T19:05:36,IMM-03,MD-A12,PP-GF20,DAY,24.51,49.4,,224.04,230.86,238.75,73.91,98.76,58.27,83.46,3.62,1.383,9.04,18.99,37.95,77.1,9.74,865.9,72.12,109.87,48.46,45.57,0
2026-04-02T19:06:18,IMM-04,MD-A12,PP-GF20,DAY,29.67,82,0.184,206.54,215.18,222.16,72.81,90.85,55.63,82.03,4.15,1.26,7.68,17.63,35.02,81.1,8.92,730.7,76.12,91.47,46.42,41.5,1
2026-04-02T19:07:00,IMM-04,MD-B07,PA6-GF30,EVENING,27.84,56.63,0.125,231.48,238.49,245.59,80.6,108.87,59.48,89.11,3.8,1.127,7.69,18.69,36.74,68.7,8.28,810.9,82.06,86.06,45.84,47.16,0
2026-04-02T19:07:42,IMM-01,MD-B07,PP-GF20,EVENING,27.31,71.59,0.125,204.82,211.93,217.82,70.98,94.21,51.44,76.43,3.51,1.116,7.58,20.05,36.97,86.5,8.19,810,68.11,71.98,46.25,42.91,0
2026-04-02T19:08:24,IMM-04,MD-A12,ABS,DAY,26.08,46.82,0.167,218.57,227.98,234.96,64.06,84.98,51.25,77.64,3.83,1.167,7.51,18.92,35.73,94.2,8.81,819.6,61.7,65.28,47.08,40.48,1
2026-04-02T19:09:06,IMM-01,MD-B07,ABS,DAY,18.99,26.86,0.137,218.29,228.86,237.01,67.42,93.82,51.72,73.27,4.41,1.166,5.96,20.17,36.28,102.3,7.24,856.4,71.25,85.67,45.32,49.47,0
2026-04-02T19:09:48,IMM-04,MD-C03,PP-GF20,DAY,20.52,48.83,0.077,208.61,214.38,220.66,67.09,88.57,51.3,74.07,3.62,1.445,6.72,20.15,37.52,83.3,8.73,825.3,61.43,90.83,48.24,41.82,0
2026-04-02T19:10:30,IMM-02,MD-C03,PA6-GF30,DAY,23.81,64.36,0.124,231.58,239.15,245.11,82.22,105.99,63.67,65.31,3.63,1.241,7.95,20.57,37.68,91.8,6.71,898.5,81.44,98.63,43.7,47.32,1
2026-04-02T19:11:12,IMM-02,MD-C03,PP-GF20,DAY,26.3,52.86,0.196,217.43,221.6,227.21,65.9,104.17,60.72,79.36,3.4,1.236,8.71,17.26,35.11,68.4,8.68,813,80.87,106.41,40.56,42.14,0
